timestamp,kpi_type,value,is_anomaly,service_id,rolling_mean_12,rolling_std_12,rolling_max_24,rolling_min_24
2025-12-30 15:10:35.372344,latency,104.96714153011233,0,SVC_LAT,104.96714153011233,0.0,104.96714153011233,104.96714153011233
2025-12-30 15:10:35.388778,throughput,2827.8906854902743,0,SVC_THR,2827.8906854902743,0.0,2827.8906854902743,2827.8906854902743
2025-12-30 15:10:35.410122,error_rate,0.5096926852963632,0,SVC_ERR,0.5096926852963632,0.0,0.5096926852963632,0.5096926852963632
2025-12-30 15:10:35.420485,cpu_usage,53.33797725390556,0,SVC_CPU,53.33797725390556,0.0,53.33797725390556,53.33797725390556
2025-12-30 15:10:35.430587,memory_usage,59.57654968175773,0,SVC_MEM,59.57654968175773,0.0,59.57654968175773,59.57654968175773
2025-12-30 15:15:35.372344,latency,99.7081012400162,0,SVC_LAT,102.33762138506427,3.718703051660237,104.96714153011233,99.7081012400162
2025-12-30 15:15:35.388778,throughput,2912.8943593195104,0,SVC_THR,2870.3925224048926,60.10667419042211,2912.8943593195104,2827.8906854902743
2025-12-30 15:15:35.410122,error_rate,0.23952760916419275,0,SVC_ERR,0.37461014723027797,0.19103555737283762,0.5096926852963632,0.23952760916419275
2025-12-30 15:15:35.420485,cpu_usage,47.703356241183336,0,SVC_CPU,50.520666747544446,3.984278727512094,53.33797725390556,47.703356241183336
2025-12-30 15:15:35.430587,memory_usage,55.40981296655473,0,SVC_MEM,57.49318132415623,2.946327786739002,59.57654968175773,55.40981296655473
2025-12-30 15:20:35.372344,latency,108.65785474927372,0,SVC_LAT,104.44436583980075,4.497720843483106,108.65785474927372,99.7081012400162
2025-12-30 15:20:35.388778,throughput,2954.362316431478,1,SVC_THR,2898.3824537470878,64.47259038334956,2954.362316431478,2827.8906854902743
2025-12-30 15:20:35.410122,error_rate,0.4819438080590265,0,SVC_ERR,0.4103880341731942,0.14861851726038597,0.5096926852963632,0.23952760916419275
2025-12-30 15:20:35.420485,cpu_usage,58.27359611802612,0,SVC_CPU,53.104976537705,5.288970576947069,58.27359611802612,47.703356241183336
2025-12-30 15:20:35.430587,memory_usage,58.460434541768606,0,SVC_MEM,57.81559906336036,2.1569152299327086,59.57654968175773,55.40981296655473
2025-12-30 15:25:35.372344,latency,118.50045502558741,0,SVC_LAT,107.95838813624742,7.9296746038934085,118.50045502558741,99.7081012400162
2025-12-30 15:25:35.388778,throughput,3015.491677154572,1,SVC_THR,2927.6597595989588,78.73871871958623,3015.491677154572,2827.8906854902743
2025-12-30 15:25:35.410122,error_rate,0.7080643616911755,0,SVC_ERR,0.4848071160526895,0.1920358684541299,0.7080643616911755,0.23952760916419275
2025-12-30 15:25:35.420485,cpu_usage,59.65438631462329,0,SVC_CPU,54.74232898193458,5.419640081749531,59.65438631462329,47.703356241183336
2025-12-30 15:25:35.430587,memory_usage,55.568898015049534,0,SVC_MEM,57.25392380128265,2.088884536348851,59.57654968175773,55.40981296655473
2025-12-30 15:30:35.372344,latency,102.01625339014956,0,SVC_LAT,106.76996118702785,7.363531595700582,118.50045502558741,99.7081012400162
2025-12-30 15:30:35.388778,throughput,2990.35386995874,1,SVC_THR,2940.198581670915,73.72889300649015,3015.491677154572,2827.8906854902743
2025-12-30 15:30:35.410122,error_rate,0.5353413631602718,0,SVC_ERR,0.49491396547420596,0.16783644748934884,0.7080643616911755,0.23952760916419275
2025-12-30 15:30:35.420485,cpu_usage,52.728774211388995,0,SVC_CPU,54.339618027825466,4.779147886870307,59.65438631462329,47.703356241183336
2025-12-30 15:30:35.430587,memory_usage,60.55941251801929,0,SVC_MEM,57.91502154462999,2.336199924223666,60.55941251801929,55.40981296655473
2025-12-30 15:35:35.372344,latency,103.10197417310643,0,SVC_LAT,106.15863001804094,6.754230736194461,118.50045502558741,99.7081012400162
2025-12-30 15:35:35.388778,throughput,2988.658816991085,1,SVC_THR,2948.2752875576098,68.84881116657735,3015.491677154572,2827.8906854902743
2025-12-30 15:35:35.410122,error_rate,0.39455224218374474,0,SVC_ERR,0.4781870115924624,0.15560849720258793,0.7080643616911755,0.23952760916419275
2025-12-30 15:35:35.420485,cpu_usage,60.850530631845146,0,SVC_CPU,55.4247701284954,5.033640244315433,60.850530631845146,47.703356241183336
2025-12-30 15:35:35.430587,memory_usage,64.86842294675753,0,SVC_MEM,59.0739217783179,3.524849298708486,64.86842294675753,55.40981296655473
2025-12-30 15:40:35.372344,latency,122.31843776607649,0,SVC_LAT,108.46717398204602,8.678824075549537,122.31843776607649,99.7081012400162
2025-12-30 15:40:35.388778,throughput,3263.7928321468266,1,SVC_THR,2993.349222498927,134.80263205961847,3263.7928321468266,2827.8906854902743
2025-12-30 15:40:35.410122,error_rate,0.40351260093421226,0,SVC_ERR,0.46751923864128386,0.1448272994277614,0.7080643616911755,0.23952760916419275
2025-12-30 15:40:35.420485,cpu_usage,52.38149302713993,0,SVC_CPU,54.9900162568732,4.7368437022867305,60.850530631845146,47.703356241183336
2025-12-30 15:40:35.430587,memory_usage,59.16641017596027,0,SVC_MEM,59.08713440655253,3.2179223364854774,64.86842294675753,55.40981296655473
2025-12-30 15:45:35.372344,latency,115.28051660102493,0,SVC_LAT,109.31884180941839,8.388349547728808,122.31843776607649,99.7081012400162
2025-12-30 15:45:35.388778,throughput,2958.6517408425716,1,SVC_THR,2989.0120372918823,125.40444483483755,3263.7928321468266,2827.8906854902743
2025-12-30 15:45:35.410122,error_rate,0.4523734139909159,0,SVC_ERR,0.46562601055998787,0.13419090956066393,0.7080643616911755,0.23952760916419275
2025-12-30 15:45:35.420485,cpu_usage,50.62555009155223,0,SVC_CPU,54.44445798620808,4.649018696057778,60.850530631845146,47.703356241183336
2025-12-30 15:45:35.430587,memory_usage,62.265412136094284,0,SVC_MEM,59.48441912274525,3.18408796410821,64.86842294675753,55.40981296655473
2025-12-30 15:50:35.372344,latency,103.987665023997,0,SVC_LAT,108.72648883326046,8.045296486350908,122.31843776607649,99.7081012400162
2025-12-30 15:50:35.388778,throughput,2656.5172265694428,1,SVC_THR,2952.068169433833,161.3819531022872,3263.7928321468266,2656.5172265694428
2025-12-30 15:50:35.410122,error_rate,0.4849268267672797,0,SVC_ERR,0.46777054569413135,0.12568886768963544,0.7080643616911755,0.23952760916419275
2025-12-30 15:50:35.420485,cpu_usage,52.33031886451704,0,SVC_CPU,54.209553639353516,4.405487878918568,60.850530631845146,47.703356241183336
2025-12-30 15:50:35.430587,memory_usage,61.431201810106295,0,SVC_MEM,59.700728310229806,3.04831447263787,64.86842294675753,55.40981296655473
2025-12-30 15:55:35.372344,latency,115.18011653666606,0,SVC_LAT,109.37185160360102,7.854925870695337,122.31843776607649,99.7081012400162
2025-12-30 15:55:35.388778,throughput,2703.734847879191,1,SVC_THR,2927.234837278369,171.2229128721438,3263.7928321468266,2656.5172265694428
2025-12-30 15:55:35.410122,error_rate,0.36924906883569575,0,SVC_ERR,0.4579183980082878,0.12252771339621815,0.7080643616911755,0.23952760916419275
2025-12-30 15:55:35.420485,cpu_usage,53.78663507875731,0,SVC_CPU,54.167261783293895,4.15568635470851,60.850530631845146,47.703356241183336
2025-12-30 15:55:35.430587,memory_usage,66.76338796464213,0,SVC_MEM,60.40699427567104,3.6397621144398555,66.76338796464213,55.40981296655473
2025-12-30 16:00:35.372344,latency,106.18780376878053,0,SVC_LAT,109.08239270952642,7.513423011893763,122.31843776607649,99.7081012400162
2025-12-30 16:00:35.388778,throughput,2950.1066138799315,1,SVC_THR,2929.314089696693,162.58263591167952,3263.7928321468266,2656.5172265694428
2025-12-30 16:00:35.410122,error_rate,0.5978580259636361,0,SVC_ERR,0.470640182367865,0.12366090030928367,0.7080643616911755,0.23952760916419275
2025-12-30 16:00:35.420485,cpu_usage,62.19065715437595,0,SVC_CPU,54.89666136248317,4.625474827320531,62.19065715437595,47.703356241183336
2025-12-30 16:00:35.430587,memory_usage,65.9790469192339,0,SVC_MEM,60.913544515994936,3.840000785212768,66.76338796464213,55.40981296655473
2025-12-30 16:05:35.372344,latency,107.22699708060608,0,SVC_LAT,108.92777640711638,7.183762448521809,122.31843776607649,99.7081012400162
2025-12-30 16:05:35.388778,throughput,2750.0165698764404,1,SVC_THR,2914.372629711672,163.42909746925935,3263.7928321468266,2656.5172265694428
2025-12-30 16:05:35.410122,error_rate,0.6256928335956525,0,SVC_ERR,0.4835612366368472,0.1261161310368446,0.7080643616911755,0.23952760916419275
2025-12-30 16:05:35.420485,cpu_usage,75.70765536545055,1,SVC_CPU,56.63091086273045,7.452615094558223,75.70765536545055,47.703356241183336
2025-12-30 16:05:35.430587,memory_usage,57.621052851232776,0,SVC_MEM,60.63917021059809,3.7826540292297786,66.76338796464213,55.40981296655473
2025-12-30 16:10:35.372344,latency,115.36057497078637,0,SVC_LAT,109.79389586050591,7.288616191930895,122.31843776607649,99.7081012400162
2025-12-30 16:10:35.388778,throughput,3815.994522889853,0,SVC_THR,2996.714616161637,304.19495060171295,3815.994522889853,2656.5172265694428
2025-12-30 16:10:35.410122,error_rate,0.5426249242418139,0,SVC_ERR,0.48630558988230144,0.12709100263996598,0.7080643616911755,0.23952760916419275
2025-12-30 16:10:35.420485,cpu_usage,68.66437440239365,1,SVC_CPU,57.908110625104456,8.120356863162336,75.70765536545055,47.703356241183336
2025-12-30 16:10:35.430587,memory_usage,62.026010003213564,0,SVC_MEM,60.84329190405274,3.7861873457289015,66.76338796464213,55.40981296655473
2025-12-30 16:15:35.372344,latency,94.85864825497163,0,SVC_LAT,109.38977477841884,7.998532749824248,122.31843776607649,94.85864825497163
2025-12-30 16:15:35.388778,throughput,3463.121375332514,0,SVC_THR,3042.5668674960543,330.7237971207106,3815.994522889853,2656.5172265694428
2025-12-30 16:15:35.410122,error_rate,0.7885207687251969,0,SVC_ERR,0.5320550198457185,0.12897916354778724,0.7885207687251969,0.23952760916419275
2025-12-30 16:15:35.420485,cpu_usage,70.19001633406694,1,SVC_CPU,59.781998966178094,8.145901686046749,75.70765536545055,47.703356241183336
2025-12-30 16:15:35.430587,memory_usage,60.15398322239601,0,SVC_MEM,61.238639425372845,3.3947046722471064,66.76338796464213,55.40981296655473
2025-12-30 16:20:35.372344,latency,97.78611165008333,0,SVC_LAT,108.48379618681967,8.675993588453341,122.31843776607649,94.85864825497163
2025-12-30 16:20:35.388778,throughput,3459.0792912932848,0,SVC_THR,3084.6266154012046,350.0175083184676,3815.994522889853,2656.5172265694428
2025-12-30 16:20:35.410122,error_rate,0.5472643338350535,0,SVC_ERR,0.5374983969937207,0.1280470426169248,0.7885207687251969,0.23952760916419275
2025-12-30 16:20:35.420485,cpu_usage,82.7172923737649,1,SVC_CPU,61.81897365415633,10.4615055020009,82.7172923737649,47.703356241183336
2025-12-30 16:20:35.430587,memory_usage,61.21831741133718,0,SVC_MEM,61.4684629978369,3.2809696743630528,66.76338796464213,55.40981296655473
2025-12-30 16:25:35.372344,latency,110.44909797274835,0,SVC_LAT,107.81284976574972,8.124757002429899,122.31843776607649,94.85864825497163
2025-12-30 16:25:35.388778,throughput,3503.4699903344385,0,SVC_THR,3125.29147483286,369.08257033205683,3815.994522889853,2656.5172265694428
2025-12-30 16:25:35.410122,error_rate,0.7167116848802477,0,SVC_ERR,0.5382190072594767,0.12911408600163393,0.7885207687251969,0.23952760916419275
2025-12-30 16:25:35.420485,cpu_usage,78.27168049820257,1,SVC_CPU,63.37041483612126,11.445509473964986,82.7172923737649,47.703356241183336
2025-12-30 16:25:35.430587,memory_usage,65.58550195012025,0,SVC_MEM,62.303179992426124,2.8950819624259414,66.76338796464213,55.40981296655473
2025-12-30 16:30:35.372344,latency,106.9726959629392,0,SVC_LAT,108.22588664681552,7.926862127791571,122.31843776607649,94.85864825497163
2025-12-30 16:30:35.388778,throughput,3603.64298842411,0,SVC_THR,3176.3989013716414,390.5368991679587,3815.994522889853,2656.5172265694428
2025-12-30 16:30:35.410122,error_rate,0.46383584812859113,0,SVC_ERR,0.53226021434017,0.13089669980369228,0.7885207687251969,0.23952760916419275
2025-12-30 16:30:35.420485,cpu_usage,67.43521706067787,1,SVC_CPU,64.59595174022867,10.980360036338032,82.7172923737649,47.703356241183336
2025-12-30 16:30:35.430587,memory_usage,64.01550370453079,0,SVC_MEM,62.59118759130208,2.8776954514920376,66.76338796464213,55.40981296655473
2025-12-30 16:35:35.372344,latency,121.26437524013782,0,SVC_LAT,109.73942006906815,8.56761810455155,122.31843776607649,94.85864825497163
2025-12-30 16:35:35.388778,throughput,3512.2194746133046,0,SVC_THR,3220.028956173492,396.85077384028455,3815.994522889853,2656.5172265694428
2025-12-30 16:35:35.410122,error_rate,0.6387259482101284,0,SVC_ERR,0.552608023175702,0.12644670929778468,0.7885207687251969,0.23952760916419275
2025-12-30 16:35:35.420485,cpu_usage,81.42759533051907,1,SVC_CPU,66.31070713178484,11.90967057723448,82.7172923737649,47.703356241183336
2025-12-30 16:35:35.430587,memory_usage,65.9559162870224,0,SVC_MEM,62.68181203632415,2.9715237456129584,66.76338796464213,55.40981296655473
2025-12-30 16:40:35.372344,latency,110.05393086304238,0,SVC_LAT,108.71737782714865,7.608471752691193,122.31843776607649,94.85864825497163
2025-12-30 16:40:35.388778,throughput,3824.4054770718635,0,SVC_THR,3266.7466765839126,433.7532877572872,3824.4054770718635,2656.5172265694428
2025-12-30 16:40:35.410122,error_rate,0.6598100934601926,0,SVC_ERR,0.573966147552867,0.12047831884602554,0.7885207687251969,0.23952760916419275
2025-12-30 16:40:35.420485,cpu_usage,86.38046474814715,1,SVC_CPU,69.14395477520209,12.331362250707938,86.38046474814715,47.703356241183336
2025-12-30 16:40:35.430587,memory_usage,56.9712265588598,0,SVC_MEM,62.498880068232445,3.261074196618159,66.76338796464213,55.40981296655473
2025-12-30 16:45:35.372344,latency,106.01429747958395,0,SVC_LAT,107.94519290036187,7.347565364198415,122.31843776607649,94.85864825497163
2025-12-30 16:45:35.388778,throughput,3867.9708283998034,0,SVC_THR,3342.523267213682,453.9927864956,3867.9708283998034,2656.5172265694428
2025-12-30 16:45:35.410122,error_rate,0.5497644976692321,0,SVC_ERR,0.5820820711927267,0.11468367040583514,0.7885207687251969,0.23952760916419275
2025-12-30 16:45:35.420485,cpu_usage,75.27045605415088,1,SVC_CPU,71.19769693875199,10.940649257539336,86.38046474814715,47.703356241183336
2025-12-30 16:45:35.430587,memory_usage,66.83780028507029,1,SVC_MEM,62.87991241398044,3.490378302823206,66.83780028507029,55.40981296655473
2025-12-30 16:50:35.372344,latency,135.7874007762505,0,SVC_LAT,110.59517087971636,10.741219659932291,135.7874007762505,94.85864825497163
2025-12-30 16:50:35.388778,throughput,4112.992117565611,0,SVC_THR,3463.896174796695,448.5780890071948,4112.992117565611,2656.5172265694428
